first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
911.547,11543.541,911.547,267,18.038
909.794,11811.818,909.794,220,12.595
910.162,11796.454,910.162,180.5,10.821
914.084,11797.112,914.084,179,10.987
914.324,11808.942,914.324,192.5,10.558
908.286,11813.407,908.286,195.5,11.112
909.867,11802.199,909.867,182.5,8.849
