first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
913.295,8398.425,913.295,227.5,13.821
911.928,8365.589,911.928,139,11.44
914.823,8362.992,914.823,122.5,13.675
912.867,8365.699,912.867,139,14.757
911.614,8360.727,911.614,144.5,11.611
911.163,8365.387,911.163,141,10.137
910.51,8361.424,910.51,138.5,10.814
