first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
756.912,1506.912,756.912,2.5,27.968
761.116,1511.116,761.116,7.5,34.994
758.932,1862.932,758.932,2,27.057
759.4,1867.4,759.4,4,28.59
759.178,1509.178,759.178,8.5,27.315
757.12,1507.12,757.12,2.5,24.167
759.468,1509.468,759.468,3.5,30.212
