first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
758.854,1508.854,758.854,2,25.39
758.016,1508.016,758.016,2,31.275
758.852,1508.852,758.852,2,27.354
758.084,1867.084,758.084,4.5,26.554
758.674,1508.674,758.674,2.5,22.408
757.822,1507.822,757.822,2,28.552
764.57,1868.57,764.57,2,26.67
