first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
8560.004,9310.004,8560.004,0,1344.157
8559.16,9384.16,8559.16,6,1041.575
8563.978,9388.978,8563.978,8.5,1046.048
8593.998,9343.998,8593.998,6,975.076
8562.128,9387.128,8562.128,9.5,1043.854
8561.948,9311.948,8561.948,6,1048.114
8561.178,9386.178,8561.178,2.5,1045.3
