first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
2711.622,3461.622,2711.622,4.5,244.118
2715.792,3465.792,2715.792,0,254.425
2714.802,3899.802,2714.802,5,187.149
2714.246,3899.246,2714.246,5,195.152
2706.818,3889.818,2706.818,4,203.478
2717.956,3901.956,2717.956,4.5,209.097
2715.674,3465.674,2715.674,5,210.339
