first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
758.19,38914.172,1804.403,53,10.761
758.038,38674.14,1859.658,81.5,9.01
758.395,37060.943,1797.473,106,8.888
756.975,39363.592,1779.254,95.5,9.726
758.402,38374.269,1793.695,59.5,10.674
757.913,38044.051,1774.822,101,10.575
759.884,36760.455,1871.159,114.5,10.106
