first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
916.492,10547.027,916.492,216.5,14.428
908.865,10549.187,908.865,209.5,9.946
913.786,10540.847,913.786,192,13.304
915.696,10563.394,915.696,214,12.673
915.888,10555.894,915.888,225.5,16.804
908.107,10541.575,908.107,214.5,10.149
912.067,10563.778,912.067,226.5,13.867
