first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
759.391,84842.177,4088.548,183.339,12.385
758.924,84840.792,4032.142,164.653,9.424
759.195,84839.359,3828.951,222.442,13.14
761.196,84691.205,3892.512,218.987,11.603
758.164,84842.434,4124.98,240.454,10.842
761.032,84845.723,3984.804,287.025,11.009
760.216,84842.265,3982.774,310.972,12.312
