first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
758.498,1863.498,758.498,2.5,20.769
756.928,1860.928,756.928,2,21.283
755.892,1505.892,755.892,2,22.305
758.328,1866.328,758.328,4,22.985
756.946,1506.946,756.946,2.5,23.009
758.41,1508.41,758.41,2,22.044
756.352,1872.352,756.352,8,21.749
