first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
758.358,1873.358,758.358,7.5,33.56
769.778,1904.778,769.778,35,49.081
759.082,1880.082,759.082,10.5,32.237
764.056,1514.056,764.056,6,37.23
764.552,1514.552,764.552,7,49.182
763.006,1513.006,763.006,4.5,45.366
761.258,1880.258,761.258,9.5,52.755
