first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
758.856,1865.856,758.856,3.5,29.106
759.814,1509.814,759.814,5,33.27
762.27,1512.27,762.27,3.5,29.867
761.022,1511.022,761.022,7.5,24.847
761.636,1511.636,761.636,9,28.833
761.598,1511.598,761.598,2.5,31.641
759.216,1509.216,759.216,7.5,30.933
