first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
758.056,1508.056,758.056,3,27.797
758.498,1863.498,758.498,2.5,32.343
759.56,1509.56,759.56,2,27.185
759.058,1509.058,759.058,3,23.775
760.18,1866.18,760.18,3,26.174
765.636,1869.636,765.636,2,25.054
760.626,1510.626,760.626,2,26.153
