first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
10509.172,11634.172,10509.172,9,1543.443
10508.294,11333.294,10508.294,11.5,1475.737
10512.422,11637.422,10512.422,14,1508.846
10508.414,11333.414,10508.414,10.5,1494.679
10510.436,11335.436,10510.436,7,1520.963
10509.074,11559.074,10509.074,11.5,1470.95
10507.366,11632.366,10507.366,5.5,1441.793
