first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
2711.632,3461.632,2711.632,11,227.023
2709.17,3892.17,2709.17,4,210.945
2712.268,3462.268,2712.268,12,184.246
2716.268,3466.268,2716.268,5,181.026
2714.102,3895.102,2714.102,3,209.144
2715.55,3465.55,2715.55,0,191.552
2717.992,3918.992,2717.992,13,238.322
