first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
762.805,1513.39,762.805,1,13.921
763.045,1565.82,763.045,3,12.252
757.904,1508.774,777.902,0,13.719
765.744,1518.064,765.744,0,16.218
761.795,1512.86,761.795,2.5,12.471
758.757,1960.013,771.813,66,10.953
759.985,1551.75,759.985,3.5,11.896
