first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
759.088,38314.671,1774.146,51,10.355
758.314,38764.312,1780.83,48.5,11.008
756.702,39183.466,1787.892,66,9.597
758.043,36909.362,1787.589,64.5,11.279
761.583,38165.963,1846.339,58.5,11.58
757.578,37773.872,1789.764,58,10.509
758.729,38494.473,1761.905,45,8.512
