first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
757.004,12041.555,757.004,5.5,10.545
757.26,12038.41,757.26,4.5,8.957
757.683,12194.872,757.683,12.5,9.973
756.603,12037.823,756.603,2.5,9.471
757.381,12040.332,757.381,3.5,9.377
757.827,12041.953,757.827,4,8.688
757.211,12040.036,757.211,3.5,9.572
