first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
763.789,84846.715,3761.746,196.238,13.732
759.348,84695.901,3769.104,249.915,9.317
759.055,84840.185,4010.387,318.516,9.686
760.72,84691.195,3967.878,183.759,9.882
761.809,84841.885,3983.226,310.653,12.89
779.075,84885.834,4247.808,194.053,10.761
761.348,84842.539,3880.33,270.431,10.158
