first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
758.4,40237.89,1975.94,34.5,11.53
764.582,40070.498,1946.712,28,10.473
761.907,40071.092,1956.604,38,9.672
756.175,40060.948,2055.295,32.5,9.514
759.31,40216.31,2056.874,43,8.865
758.562,40214.783,2076.128,29,10.471
757.254,40214.783,2087.874,44.873,10.005
