first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
756.917,1508.002,756.917,0,9.521
758.497,1960.329,758.497,14.5,10.172
757.003,1958.531,757.003,32,10.951
756.462,1507.472,756.462,0,9.072
757.063,1958.351,757.063,14.5,8.836
758.831,1509.266,758.831,0.5,9.767
757.544,1508.534,757.544,0,9.534
