first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
759.922,1962.034,759.922,13.5,10.392
757.793,2152.35,757.793,0,11.884
758.218,1959.93,758.218,33,9.492
758.664,1509.824,758.664,0,9.72
758.285,1509.12,758.285,2,9.052
757.675,1658.749,757.675,0,9.146
759.186,1960.946,759.186,30,9.502
