first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
12162.132,13269.25,12162.132,63.5,672.633
12165.986,13273.028,12165.986,23,668.735
12160.36,13320.36,12160.36,27.5,704.232
12161.544,13473.544,12161.544,47,715.756
12161.644,13266.92,12161.644,32,635.103
12160.744,13270.543,12160.744,24,725.463
12161.652,13268.572,12161.652,29.5,665.444
