first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
10056.78,10913.78,10056.78,17,518.004
10056.478,11017.478,10056.478,14.381,484.238
10060.024,10860.024,10060.024,10.5,435.869
10057.738,10870.738,10057.738,17,531.801
10059.782,11041.782,10059.782,15,490.053
10058.264,10908.264,10058.264,9.5,489.928
10060.986,10934.986,10060.986,2,475.512
