first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
16665.246,17853.246,16665.246,84.5,745.49
16659.826,17771.826,16659.826,67,714.987
16661.086,17808.086,16661.086,81.5,710.129
16660.67,17768.67,16660.67,81.5,724.943
16658.558,17794.558,16658.558,87.5,720.24
16661.168,17789.168,16661.168,85.5,728.322
16661.766,17793.766,16661.766,63,733.344
