first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
761.596,32440.131,1272.938,49,15.998
762.26,33372.408,1267.246,32.5,13.509
759.12,33203.622,1252.84,59,10.972
765.95,32297.977,1248.78,141,12.131
766.659,32596.167,1229.255,52.5,13.887
759.347,32291.943,1247.992,35.5,13.139
763.259,32593.924,1246.329,38,16.76
