first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
7058.13,8238.13,7058.13,2.5,391.349
7058.776,8183.776,7058.776,1,341.243
7059.49,8242.49,7059.49,0,371.345
7057.944,8233.944,7057.944,0.5,308.448
7059.23,8193.23,7059.23,3.5,376.393
7062.864,8196.864,7062.864,0,352.431
7064.336,8243.336,7064.336,0,342.017
