first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
10057.922,10960.306,10057.922,1,526.981
10058.26,11260.63,10058.26,0,490.07
10058.302,11260.672,10058.302,3.5,474.712
10056.934,11259.304,10056.934,3.5,479.767
10061.044,10913.044,10061.044,5.5,502.628
10059.434,11261.804,10059.434,0,504.528
10058.022,11156.022,10058.022,0,520.186
