first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
16658.056,17756.056,16658.056,78.5,688.39
16657.748,17860.12,16657.748,32.626,737.748
16659.306,17771.306,16659.306,86,749.724
16658.762,17861.146,16658.762,29.119,718.855
16663.818,17784.818,16663.818,76.5,751.833
16659.548,17861.932,16659.548,67.226,674.567
16656.556,17858.928,16656.556,95.722,714.937
