first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
759.1,39364.625,1784.703,86.5,11.396
757.74,38403.967,1759.587,57.5,9.432
758.626,38524.411,1724.382,54,11.56
757.957,38734.117,1780.639,75.5,9.602
759.214,38704.7,1764.274,63,10.067
757.648,38673.905,1738.755,105,9.159
758.314,38794.266,1779.482,71,12.193
