first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
6609.096,7552.096,10500.443,5,5508.733
6609.766,7584.766,10798.321,5.5,5713.89
6608.46,7583.46,10981.605,5.5,5848.331
6611.446,7586.446,11130.627,6.5,5949.623
6610.514,7551.514,11125.11,8,5942.864
6609.312,7584.312,11188.213,9,5996.713
6612.492,7587.492,11173.413,11.5,5997.84
