first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
12608.03,13733.03,31679.116,10,18940.17
12616.83,13741.83,32837.526,8,19753.114
12610.214,13735.214,32848.067,13,19764.572
12609.066,13734.066,32855.868,17,19771.342
12608.43,13583.43,32770.448,15.5,19699.297
12609.092,13734.092,32953.628,5,19838.095
12609.782,13584.782,32771.566,17.5,19707.557
