first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
760.627,1661.701,760.627,9,11.228
756.927,1657.767,756.927,8,9.381
761.322,1662.3,761.322,9.5,10.51
760.732,1660.894,760.732,8,11.172
761.859,1663.029,761.859,10,11.5
759.469,1660.423,759.469,8.5,12.889
758.351,1658.381,758.351,8.5,11.057
