first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
757.719,1658.757,757.719,9,8.805
758.109,1659.447,758.109,8.5,10.254
759.369,1660.347,759.369,11.5,9.735
758.083,1659.307,758.083,8.5,8.575
757.919,1659.053,757.919,14.5,9.306
757.544,2154.182,757.544,0,10.993
758.548,1809.717,758.548,4,8.931
