first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
7058.478,7838.478,7058.478,5,207.135
7057.498,7975.498,7057.498,3.5,174.313
7064.524,8257.524,7064.524,0,205.316
7061.124,7861.124,7061.124,11.5,229.238
7060.39,8247.39,7060.39,0,176.178
7058.114,7843.114,7058.114,9,215.076
7063.128,8272.128,7063.128,9.5,175.5
