first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
774.44,1524.44,774.44,4.5,59.578
764.744,1872.744,764.744,4,40.091
760.562,1510.562,760.562,9.5,36.294
760.308,1510.308,760.308,3,42.995
765.412,1871.412,765.412,3,31.632
760.36,1510.36,760.36,6.5,35.615
766.64,1875.64,766.64,4.5,30.472
