first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
8567.726,9508.726,17703.252,21.069,10056.717
8563.504,9313.504,18368.12,6.5,10556.07
8564.336,9506.336,18418.784,8.5,10577.402
8567.54,9508.54,18453.694,19,10615.24
8568.642,9318.642,18642.178,8.84,10731.393
8563.856,9388.856,18149.436,13,10376.452
8560.828,9535.828,18382.387,7.5,10575.78
