first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
797.172,1547.172,797.172,7.5,59.207
757.344,1507.344,757.344,4,32.417
758.488,1855.488,758.488,0,29.473
758.688,1855.688,758.688,0,30.204
759.532,1864.532,759.532,2.5,26.527
757.56,1507.56,757.56,4,25.948
757.212,1507.212,757.212,2.5,27.814
