first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
770.784,1877.784,770.784,3.5,42.364
761.966,1870.966,761.966,4.5,42.168
762.18,1512.18,762.18,4.5,37.047
762.2,1512.2,762.2,3.5,33.351
758.472,1865.472,758.472,3.5,31.558
760.568,1867.568,760.568,3.5,31.854
759.35,1509.35,759.35,3.5,36.585
