first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
769.842,1889.842,769.842,10,48.195
759.184,1866.184,759.184,3.5,27.537
758.752,1508.752,758.752,5,32.389
758.88,1508.88,758.88,3,29.37
757.792,1865.792,757.792,4,23.742
757.786,1854.786,757.786,0,22.526
763.708,1513.708,763.708,2.5,23.233
