first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
8572.524,9397.524,17808.003,2,10144.324
8571.62,9321.62,18076.36,22.5,10352.347
8565.11,9315.11,18209.977,13,10466.828
8581.166,9331.166,18222.634,12,10450.884
8561.962,9386.962,18646.939,10.5,10774.3
8575.502,9325.502,18422.949,12,10596.865
8567.066,9317.066,18404.516,12.5,10594.39
