first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
12162.654,12810.654,12162.654,27.337,656.924
12162.362,13486.362,12162.362,24,673.691
12158.394,12859.394,12158.394,37,710.453
12165.438,12889.438,12165.438,19,648.244
12170.122,13470.122,12170.122,30.5,647.849
12159.974,13298.974,12159.974,25.5,767.971
12165.846,13273.246,12165.846,28,678.393
