first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
14111.864,15277.864,14111.864,33,562.29
14108.148,15218.148,14108.148,26.963,583.641
14108.628,14935.628,14108.628,26,547.632
14112.172,15242.172,14112.172,37.5,562.117
14107.608,15391.608,14107.608,30,558.555
14111.798,15266.798,14111.798,30.5,569.834
14111.76,15231.76,14111.76,38,585.78
