first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
10059.028,10885.028,10059.028,11,471.085
10056.926,10868.926,10056.926,1,491.674
10057.69,10866.69,10057.69,14.078,481.427
10057.492,11178.492,10057.492,5,497.484
10055.866,10865.866,10055.866,8,494.382
10059.77,10903.77,10059.77,15,509.907
10057.232,11170.232,10057.232,3,509.301
