first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
16658.636,17782.636,16658.636,67,683.818
16658.976,17758.976,16658.976,70.5,702.396
16658.446,17771.446,16658.446,79.5,719.178
16659.184,17756.184,16659.184,49,694.697
16658.296,17755.296,16658.296,71.352,688.42
16659.292,17906.292,16659.292,69,698.725
16660.342,17862.726,16660.342,54.829,744.112
