first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
14113.432,14865.804,14113.432,29.5,582.534
14138.686,14741.058,14138.686,27.5,588.702
14112.336,14995.336,14112.336,34,619.715
14110.542,15353.542,14110.542,37.5,597.465
14113.674,15239.674,14113.674,29.5,596.104
14112.12,15060.266,14112.12,32.5,558.276
14118.392,15237.392,14118.392,34,644.753
