first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
913.584,11784.402,913.584,241.5,12.839
909.834,11745.591,909.834,231,10.778
908.15,11744.205,908.15,251,11.719
909.72,11743.212,909.72,213,9.038
910.196,11748.492,910.196,231,9.742
909.766,11747.505,909.766,258.5,11.586
910.904,11747.988,910.904,240.5,9.99
