first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
4659.094,5634.094,4659.094,10.5,711.834
4664.838,5414.838,4664.838,6,568.566
4665.214,5715.214,4665.214,5.5,534.707
4657.852,5632.852,4657.852,1,589.379
4657.384,5632.384,4657.384,5.5,554.885
4658.782,5708.782,4658.782,10.5,529.192
4657.774,5632.774,4657.774,9.5,600.947
