first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
757.629,1658.973,757.629,11,10.581
759.77,1661.084,759.77,8,10.837
758.242,1659.646,758.242,8,11.387
759.362,1660.532,759.362,8,10.059
758.08,1659.118,758.08,8,9.681
756.931,1657.999,756.931,8,11.339
757.901,1809.448,757.901,3.5,10.948
