first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
912.406,11749.251,912.406,260,11.382
908.182,11742.651,908.182,281,8.816
909.578,11746.983,909.578,256,10.144
908.606,11747.001,908.606,288,11.018
910.346,11760.195,910.346,254.5,9.218
908.452,11743.698,908.452,253,9.877
909.226,11743.449,909.226,274.5,11.933
