first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
909.476,10551.31,909.476,233,8.847
908.724,10543.159,908.724,209.5,9.201
910.374,10541.436,910.374,219,10.293
910.626,10545.731,910.626,212.5,10.302
909.858,10567.587,909.858,242,8.901
910.428,10544.551,910.428,214.5,9.971
909.988,10542.228,909.988,251.5,10.238
