first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
908.402,4818.387,908.402,66,9.407
908.402,4819.779,908.402,75,9.789
909.912,4822.878,909.912,89,9.983
910.092,4821.567,910.092,60.5,9.901
908.704,4821.637,908.704,67,10.91
909.77,4823.027,909.77,68.5,11.575
909.07,4821.252,909.07,95,11.067
