first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
757.168,1658.344,757.168,8,8.231
761.18,1662.41,761.18,12.5,8.782
757.53,2158.609,757.53,0,10.183
757.646,1658.93,757.646,8,8.568
760.059,1661.277,760.059,8.5,10.88
757.898,1659.086,757.898,8,10.573
756.661,1657.693,756.661,12,8.788
