first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
779.533,1530.678,779.533,5,15.625
763.257,1664.163,763.257,7.5,13.493
762.607,1662.607,762.607,9,12.706
762.554,1663.484,762.554,15,10.87
762.942,1665.672,762.942,4.5,14.332
760.573,1662.223,760.573,10.5,12.962
760.429,1661.611,760.429,9,11.012
