first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
774.705,1375.477,774.705,0,16.826
758.848,1809.177,758.848,0,11.897
757.932,1659.078,757.932,8.5,11.183
758.725,1659.979,758.725,9,12.822
758.658,1659.846,758.658,8.5,10.911
758.902,1660.006,758.902,8.5,9.622
759.785,2155.819,759.785,0,11.566
