first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
771.993,922.212,771.993,0,12.898
761.105,2161.031,761.105,0,10.663
758.092,1658.794,758.092,8.5,11.624
757.757,1658.549,757.757,9,9.692
759.011,1660.115,759.011,5,11.365
762.576,2158.673,762.576,0,10.42
759.845,1661.153,759.845,8.5,10.849
