first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
756.604,1506.604,756.604,8,19.911
757.922,1507.922,757.922,5,24.801
758.094,1854.094,758.094,0,23.267
759.628,1856.628,759.628,0,26.01
758.996,1508.996,758.996,8,22.484
759.016,1509.016,759.016,2.5,23.413
757.206,1507.206,757.206,2.5,18.075
