first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
760.47,1877.47,760.47,8.5,31.979
764.156,1514.156,764.156,2,45.536
761.634,1511.634,761.634,3,31.045
760.852,1510.852,760.852,3.5,30.81
761.496,1511.496,761.496,5,34.443
762.234,1512.234,762.234,2.5,39.306
760.65,1510.65,760.65,3.5,38.148
