first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
914.319,10585.528,914.319,288,14.152
912.433,10542.362,912.433,203.5,9.383
914.33,10546.138,914.33,208,12.23
917.399,10546.257,917.399,213,14.081
915.757,10523.241,915.757,195.5,14.17
910.007,10542.347,910.007,214,9.813
912.199,10533.413,912.199,198.5,15.107
