first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
757.453,321014.305,11216.278,579.88,11.469
766.1,321173.203,11523.958,677.518,14.512
758.686,321014.95,11832.45,646.24,10.941
759.377,320866.4,11319.617,624.918,9.072
761.183,320865.915,11537.237,627.474,11.396
761.924,321018.951,11721.276,656.124,8.748
765.947,321021.879,12327.706,641.098,10.547
