first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
911.952,11800.953,911.952,227.5,15.762
910.403,11827.27,910.403,259.5,10.913
909.125,11798.74,909.125,213,11.577
910.715,11788.883,910.715,189.5,12.637
909.134,11815.041,909.134,189.5,11.119
911.342,11803.132,911.342,191,9.504
908.976,11817.791,908.976,194.5,8.904
