first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
4657.462,5632.462,4657.462,4.5,675.626
4660.71,5635.71,4660.71,0,516.338
4662.074,5637.074,4662.074,0,508.989
4658.334,5633.334,4658.334,9.5,544.31
4659.614,5634.614,4659.614,9,526.477
4659.102,5484.102,4659.102,7,509.068
4658.336,5633.336,4658.336,6,539.977
