first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
757.672,1862.672,757.672,2.5,24.531
759.542,1509.542,759.542,3.5,28.028
758.196,1508.196,758.196,2.5,32.686
758.674,1508.674,758.674,4,24.658
758.676,1508.676,758.676,3,22.357
762.61,1512.61,762.61,3.5,22.844
758.126,1864.126,758.126,3,24.198
