first-contentful-paint,largest-contentful-paint,speed-index,total-blocking-time,server-response-time
758.706,1872.706,758.706,7,28.161
763.66,1513.66,763.66,6,30.196
760.612,1869.612,760.612,4.5,31.251
760.752,1867.752,760.752,3.5,26.7
761.35,1511.35,761.35,2,34.355
758.138,1508.138,758.138,1.5,32.936
763.544,1872.544,763.544,4.5,34.084
